date,store_id,sku_id,on_hand_units,stockout_flag,days_of_cover,lead_time_days,safety_stock,avg_daily_demand,category,shelf_life_days,safety_stock_days,inventory_risk,recommended_action
2026-01-30,ST003,SKU0043,0,1,0.0,0.0,0.0,5.508771929824562,Personal Care,344,0.0,Healthy,No Action
2026-01-30,ST003,SKU0044,0,1,0.0,0.0,0.0,24.17543859649123,Grocery,15,0.0,Healthy,No Action
2026-01-30,ST003,SKU0045,0,1,0.0,0.0,0.0,12.228070175438596,Beverages,424,0.0,Healthy,No Action
2026-01-30,ST003,SKU0046,0,1,0.0,0.0,0.0,12.473684210526317,Beverages,375,0.0,Healthy,No Action
2026-01-30,ST003,SKU0047,0,1,0.0,0.0,0.0,17.210526315789473,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST003,SKU0048,0,1,0.0,0.0,0.0,21.42105263157895,Grocery,9,0.0,Healthy,No Action
2026-01-30,ST003,SKU0049,0,1,0.0,0.0,0.0,12.578947368421051,Beverages,656,0.0,Healthy,No Action
2026-01-30,ST003,SKU0050,0,1,0.0,0.0,0.0,13.0,Snacks,635,0.0,Healthy,No Action
2026-01-30,ST003,SKU0051,0,1,0.0,0.0,0.0,20.70175438596491,Grocery,11,0.0,Healthy,No Action
2026-01-30,ST003,SKU0052,0,1,0.0,0.0,0.0,13.473684210526317,Snacks,292,0.0,Healthy,No Action
2026-01-30,ST003,SKU0053,0,1,0.0,0.0,0.0,15.649122807017545,Dairy,18,0.0,Healthy,No Action
2026-01-30,ST003,SKU0054,0,1,0.0,0.0,0.0,11.421052631578949,Beverages,668,0.0,Healthy,No Action
2026-01-30,ST003,SKU0055,0,1,0.0,0.0,0.0,19.80701754385965,Grocery,18,0.0,Healthy,No Action
2026-01-30,ST003,SKU0056,0,1,0.0,0.0,0.0,6.280701754385965,Home Care,442,0.0,Healthy,No Action
2026-01-30,ST003,SKU0057,0,1,0.0,0.0,0.0,11.210526315789474,Beverages,648,0.0,Healthy,No Action
2026-01-30,ST003,SKU0058,0,1,0.0,0.0,0.0,14.210526315789474,Snacks,217,0.0,Healthy,No Action
2026-01-30,ST003,SKU0059,0,1,0.0,0.0,0.0,5.7368421052631575,Personal Care,571,0.0,Healthy,No Action
2026-01-30,ST003,SKU0060,0,1,0.0,0.0,0.0,21.087719298245613,Grocery,11,0.0,Healthy,No Action
2026-01-30,ST003,SKU0061,0,1,0.0,0.0,0.0,17.526315789473685,Dairy,15,0.0,Healthy,No Action
2026-01-30,ST003,SKU0062,0,1,0.0,0.0,0.0,23.614035087719294,Grocery,8,0.0,Healthy,No Action
2026-01-30,ST003,SKU0063,0,1,0.0,0.0,0.0,6.614035087719298,Personal Care,227,0.0,Healthy,No Action
2026-01-30,ST003,SKU0064,0,1,0.0,0.0,0.0,6.87719298245614,Personal Care,651,0.0,Healthy,No Action
2026-01-30,ST003,SKU0065,0,1,0.0,0.0,0.0,7.315789473684211,Personal Care,259,0.0,Healthy,No Action
2026-01-30,ST003,SKU0066,0,1,0.0,0.0,0.0,12.578947368421051,Snacks,413,0.0,Healthy,No Action
2026-01-30,ST003,SKU0067,0,1,0.0,0.0,0.0,11.070175438596491,Beverages,595,0.0,Healthy,No Action
2026-01-30,ST003,SKU0068,0,1,0.0,0.0,0.0,13.929824561403509,Snacks,608,0.0,Healthy,No Action
2026-01-30,ST003,SKU0069,0,1,0.0,0.0,0.0,26.17543859649123,Grocery,12,0.0,Healthy,No Action
2026-01-30,ST003,SKU0070,0,1,0.0,0.0,0.0,6.947368421052632,Personal Care,414,0.0,Healthy,No Action
2026-01-30,ST003,SKU0071,0,1,0.0,0.0,0.0,24.92982456140351,Grocery,21,0.0,Healthy,No Action
2026-01-30,ST003,SKU0072,0,1,0.0,0.0,0.0,12.789473684210526,Snacks,585,0.0,Healthy,No Action
2026-01-30,ST003,SKU0073,0,1,0.0,0.0,0.0,16.49122807017544,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST003,SKU0074,0,1,0.0,0.0,0.0,19.07017543859649,Grocery,10,0.0,Healthy,No Action
2026-01-30,ST003,SKU0075,0,1,0.0,0.0,0.0,13.701754385964913,Snacks,316,0.0,Healthy,No Action
2026-01-30,ST003,SKU0076,0,1,0.0,0.0,0.0,3.9649122807017534,Home Care,457,0.0,Healthy,No Action
2026-01-30,ST003,SKU0077,0,1,0.0,0.0,0.0,21.350877192982452,Grocery,9,0.0,Healthy,No Action
2026-01-30,ST003,SKU0078,0,1,0.0,0.0,0.0,14.929824561403509,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST003,SKU0079,0,1,0.0,0.0,0.0,6.280701754385965,Personal Care,624,0.0,Healthy,No Action
2026-01-30,ST003,SKU0080,0,1,0.0,0.0,0.0,11.31578947368421,Beverages,690,0.0,Healthy,No Action
2026-01-30,ST003,SKU0081,0,1,0.0,0.0,0.0,6.43859649122807,Personal Care,363,0.0,Healthy,No Action
2026-01-30,ST003,SKU0082,0,1,0.0,0.0,0.0,22.31578947368421,Grocery,17,0.0,Healthy,No Action
2026-01-30,ST003,SKU0083,0,1,0.0,0.0,0.0,5.43859649122807,Home Care,474,0.0,Healthy,No Action
2026-01-30,ST003,SKU0084,0,1,0.0,0.0,0.0,4.964912280701754,Home Care,711,0.0,Healthy,No Action
2026-01-30,ST003,SKU0085,0,1,0.0,0.0,0.0,20.912280701754387,Grocery,8,0.0,Healthy,No Action
2026-01-30,ST003,SKU0086,0,1,0.0,0.0,0.0,5.456140350877193,Personal Care,339,0.0,Healthy,No Action
2026-01-30,ST003,SKU0087,0,1,0.0,0.0,0.0,3.8947368421052633,Home Care,357,0.0,Healthy,No Action
2026-01-30,ST003,SKU0088,0,1,0.0,0.0,0.0,15.68421052631579,Dairy,19,0.0,Healthy,No Action
2026-01-30,ST003,SKU0089,0,1,0.0,0.0,0.0,10.982456140350877,Beverages,338,0.0,Healthy,No Action
2026-01-30,ST003,SKU0090,0,1,0.0,0.0,0.0,11.017543859649123,Beverages,416,0.0,Healthy,No Action
2026-01-30,ST004,SKU0001,0,1,0.0,0.0,0.0,4.052631578947368,Personal Care,510,0.0,Healthy,No Action
2026-01-30,ST004,SKU0002,0,1,0.0,0.0,0.0,2.9649122807017543,Home Care,536,0.0,Healthy,No Action
2026-01-30,ST004,SKU0003,0,1,0.0,0.0,0.0,8.649122807017545,Snacks,396,0.0,Healthy,No Action
2026-01-30,ST004,SKU0004,0,1,0.0,0.0,0.0,8.736842105263158,Snacks,420,0.0,Healthy,No Action
2026-01-30,ST004,SKU0005,0,1,0.0,0.0,0.0,7.754385964912281,Beverages,373,0.0,Healthy,No Action
2026-01-30,ST004,SKU0006,0,1,0.0,0.0,0.0,10.859649122807015,Dairy,21,0.0,Healthy,No Action
2026-01-30,ST004,SKU0007,0,1,0.0,0.0,0.0,11.175438596491228,Dairy,8,0.0,Healthy,No Action
2026-01-30,ST004,SKU0008,0,1,0.0,0.0,0.0,8.543859649122806,Beverages,507,0.0,Healthy,No Action
2026-01-30,ST004,SKU0009,0,1,0.0,0.0,0.0,3.719298245614035,Home Care,585,0.0,Healthy,No Action
2026-01-30,ST004,SKU0010,0,1,0.0,0.0,0.0,4.315789473684211,Home Care,703,0.0,Healthy,No Action
2026-01-30,ST004,SKU0011,0,1,0.0,0.0,0.0,7.350877192982456,Beverages,295,0.0,Healthy,No Action
2026-01-30,ST004,SKU0012,0,1,0.0,0.0,0.0,11.070175438596491,Dairy,18,0.0,Healthy,No Action
2026-01-30,ST004,SKU0013,0,1,0.0,0.0,0.0,8.298245614035087,Beverages,569,0.0,Healthy,No Action
2026-01-30,ST004,SKU0014,0,1,0.0,0.0,0.0,8.43859649122807,Snacks,238,0.0,Healthy,No Action
2026-01-30,ST004,SKU0015,0,1,0.0,0.0,0.0,7.315789473684211,Beverages,548,0.0,Healthy,No Action
2026-01-30,ST004,SKU0016,0,1,0.0,0.0,0.0,7.719298245614035,Snacks,667,0.0,Healthy,No Action
2026-01-30,ST004,SKU0017,0,1,0.0,0.0,0.0,7.2105263157894735,Beverages,402,0.0,Healthy,No Action
2026-01-30,ST004,SKU0018,0,1,0.0,0.0,0.0,3.684210526315789,Home Care,527,0.0,Healthy,No Action
2026-01-30,ST004,SKU0019,0,1,0.0,0.0,0.0,13.87719298245614,Grocery,19,0.0,Healthy,No Action
2026-01-30,ST004,SKU0020,0,1,0.0,0.0,0.0,7.56140350877193,Beverages,304,0.0,Healthy,No Action
2026-01-30,ST004,SKU0021,0,1,0.0,0.0,0.0,11.263157894736842,Dairy,12,0.0,Healthy,No Action
2026-01-30,ST004,SKU0022,0,1,0.0,0.0,0.0,7.982456140350878,Snacks,254,0.0,Healthy,No Action
2026-01-30,ST004,SKU0023,0,1,0.0,0.0,0.0,11.701754385964913,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST004,SKU0024,0,1,0.0,0.0,0.0,8.543859649122806,Beverages,491,0.0,Healthy,No Action
2026-01-30,ST004,SKU0025,0,1,0.0,0.0,0.0,8.43859649122807,Beverages,565,0.0,Healthy,No Action
2026-01-30,ST004,SKU0026,0,1,0.0,0.0,0.0,3.245614035087719,Home Care,472,0.0,Healthy,No Action
2026-01-30,ST004,SKU0027,0,1,0.0,0.0,0.0,4.228070175438597,Home Care,347,0.0,Healthy,No Action
2026-01-30,ST004,SKU0028,0,1,0.0,0.0,0.0,3.1403508771929824,Personal Care,514,0.0,Healthy,No Action
2026-01-30,ST004,SKU0029,0,1,0.0,0.0,0.0,7.929824561403507,Snacks,341,0.0,Healthy,No Action
2026-01-30,ST004,SKU0030,0,1,0.0,0.0,0.0,3.210526315789474,Home Care,273,0.0,Healthy,No Action
2026-01-30,ST004,SKU0031,0,1,0.0,0.0,0.0,7.754385964912281,Beverages,587,0.0,Healthy,No Action
2026-01-30,ST004,SKU0032,0,1,0.0,0.0,0.0,9.508771929824562,Snacks,576,0.0,Healthy,No Action
2026-01-30,ST004,SKU0033,0,1,0.0,0.0,0.0,16.07017543859649,Grocery,20,0.0,Healthy,No Action
2026-01-30,ST004,SKU0034,0,1,0.0,0.0,0.0,3.6140350877192975,Personal Care,580,0.0,Healthy,No Action
2026-01-30,ST004,SKU0035,0,1,0.0,0.0,0.0,3.5964912280701755,Home Care,271,0.0,Healthy,No Action
2026-01-30,ST004,SKU0036,0,1,0.0,2.0,16.127015523625197,13.947368421052632,Grocery,21,1.1562765847127499,Stockout Risk,Urgent Replenishment
2026-01-30,ST004,SKU0037,0,1,0.0,0.0,0.0,10.719298245614034,Dairy,8,0.0,Healthy,No Action
2026-01-30,ST004,SKU0038,0,1,0.0,0.0,0.0,13.68421052631579,Grocery,15,0.0,Healthy,No Action
2026-01-30,ST004,SKU0039,0,1,0.0,0.0,0.0,3.491228070175439,Home Care,296,0.0,Healthy,No Action
2026-01-30,ST004,SKU0040,0,1,0.0,0.0,0.0,7.280701754385965,Beverages,307,0.0,Healthy,No Action
2026-01-30,ST004,SKU0041,0,1,0.0,0.0,0.0,4.298245614035087,Personal Care,492,0.0,Healthy,No Action
2026-01-30,ST004,SKU0042,0,1,0.0,0.0,0.0,9.929824561403509,Snacks,248,0.0,Healthy,No Action
2026-01-30,ST004,SKU0043,0,1,0.0,0.0,0.0,3.912280701754386,Personal Care,344,0.0,Healthy,No Action
2026-01-30,ST004,SKU0044,0,1,0.0,0.0,0.0,12.929824561403509,Grocery,15,0.0,Healthy,No Action
2026-01-30,ST004,SKU0045,0,1,0.0,0.0,0.0,7.771929824561403,Beverages,424,0.0,Healthy,No Action
2026-01-30,ST004,SKU0046,0,1,0.0,0.0,0.0,6.842105263157895,Beverages,375,0.0,Healthy,No Action
2026-01-30,ST004,SKU0047,0,1,0.0,0.0,0.0,11.157894736842104,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST004,SKU0048,0,1,0.0,0.0,0.0,14.298245614035087,Grocery,9,0.0,Healthy,No Action
2026-01-30,ST004,SKU0049,0,1,0.0,4.0,21.781603950964943,7.596491228070175,Beverages,656,2.8673243076327988,Stockout Risk,Urgent Replenishment
2026-01-30,ST004,SKU0050,0,1,0.0,3.0,17.487729317773915,8.947368421052632,Snacks,635,1.9545109237512022,Stockout Risk,Urgent Replenishment
2026-01-30,ST004,SKU0051,0,1,0.0,0.0,0.0,13.36842105263158,Grocery,11,0.0,Healthy,No Action
2026-01-30,ST004,SKU0052,0,1,0.0,0.0,0.0,8.719298245614034,Snacks,292,0.0,Healthy,No Action
2026-01-30,ST004,SKU0053,0,1,0.0,0.0,0.0,11.456140350877194,Dairy,18,0.0,Healthy,No Action
2026-01-30,ST004,SKU0054,0,1,0.0,0.0,0.0,9.228070175438596,Beverages,668,0.0,Healthy,No Action
2026-01-30,ST004,SKU0055,0,1,0.0,0.0,0.0,13.0,Grocery,18,0.0,Healthy,No Action
2026-01-30,ST004,SKU0056,0,1,0.0,0.0,0.0,2.824561403508772,Home Care,442,0.0,Healthy,No Action
2026-01-30,ST004,SKU0057,0,1,0.0,0.0,0.0,8.140350877192983,Beverages,648,0.0,Healthy,No Action
2026-01-30,ST004,SKU0058,0,1,0.0,0.0,0.0,7.649122807017544,Snacks,217,0.0,Healthy,No Action
2026-01-30,ST004,SKU0059,0,1,0.0,0.0,0.0,3.877192982456141,Personal Care,571,0.0,Healthy,No Action
2026-01-30,ST004,SKU0060,0,1,0.0,0.0,0.0,14.543859649122806,Grocery,11,0.0,Healthy,No Action
2026-01-30,ST004,SKU0061,0,1,0.0,0.0,0.0,11.596491228070176,Dairy,15,0.0,Healthy,No Action
2026-01-30,ST004,SKU0062,0,1,0.0,0.0,0.0,12.894736842105264,Grocery,8,0.0,Healthy,No Action
2026-01-30,ST004,SKU0063,0,1,0.0,0.0,0.0,4.2631578947368425,Personal Care,227,0.0,Healthy,No Action
2026-01-30,ST004,SKU0064,0,1,0.0,0.0,0.0,3.4035087719298245,Personal Care,651,0.0,Healthy,No Action
2026-01-30,ST004,SKU0065,0,1,0.0,0.0,0.0,4.350877192982456,Personal Care,259,0.0,Healthy,No Action
2026-01-30,ST004,SKU0066,0,1,0.0,0.0,0.0,8.807017543859649,Snacks,413,0.0,Healthy,No Action
2026-01-30,ST004,SKU0067,0,1,0.0,2.0,11.988442507657052,7.456140350877193,Beverages,595,1.6078617010269458,Stockout Risk,Urgent Replenishment
2026-01-30,ST004,SKU0068,0,1,0.0,0.0,0.0,9.403508771929824,Snacks,608,0.0,Healthy,No Action
2026-01-30,ST004,SKU0069,0,1,0.0,0.0,0.0,13.403508771929824,Grocery,12,0.0,Healthy,No Action
2026-01-30,ST004,SKU0070,0,1,0.0,0.0,0.0,4.614035087719298,Personal Care,414,0.0,Healthy,No Action
2026-01-30,ST004,SKU0071,0,1,0.0,0.0,0.0,15.526315789473683,Grocery,21,0.0,Healthy,No Action
2026-01-30,ST004,SKU0072,0,1,0.0,0.0,0.0,8.12280701754386,Snacks,585,0.0,Healthy,No Action
2026-01-30,ST004,SKU0073,0,1,0.0,0.0,0.0,12.192982456140353,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST004,SKU0074,0,1,0.0,0.0,0.0,11.456140350877194,Grocery,10,0.0,Healthy,No Action
2026-01-30,ST004,SKU0075,0,1,0.0,0.0,0.0,8.894736842105264,Snacks,316,0.0,Healthy,No Action
2026-01-30,ST004,SKU0076,0,1,0.0,0.0,0.0,3.2280701754385963,Home Care,457,0.0,Healthy,No Action
2026-01-30,ST004,SKU0077,0,1,0.0,0.0,0.0,13.543859649122806,Grocery,9,0.0,Healthy,No Action
2026-01-30,ST004,SKU0078,0,1,0.0,0.0,0.0,12.508771929824562,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST004,SKU0079,0,1,0.0,0.0,0.0,3.6666666666666665,Personal Care,624,0.0,Healthy,No Action
2026-01-30,ST004,SKU0080,0,1,0.0,0.0,0.0,7.631578947368421,Beverages,690,0.0,Healthy,No Action
2026-01-30,ST004,SKU0081,0,1,0.0,0.0,0.0,3.333333333333333,Personal Care,363,0.0,Healthy,No Action
2026-01-30,ST004,SKU0082,0,1,0.0,2.0,19.64856721516921,14.24561403508772,Grocery,17,1.3792713439219764,Stockout Risk,Urgent Replenishment
2026-01-30,ST004,SKU0083,0,1,0.0,0.0,0.0,3.877192982456141,Home Care,474,0.0,Healthy,No Action
2026-01-30,ST004,SKU0084,0,1,0.0,0.0,0.0,3.3508771929824563,Home Care,711,0.0,Healthy,No Action
2026-01-30,ST004,SKU0085,0,1,0.0,0.0,0.0,11.36842105263158,Grocery,8,0.0,Healthy,No Action
2026-01-30,ST004,SKU0086,0,1,0.0,0.0,0.0,4.0,Personal Care,339,0.0,Healthy,No Action
2026-01-30,ST004,SKU0087,0,1,0.0,0.0,0.0,3.3157894736842106,Home Care,357,0.0,Healthy,No Action
2026-01-30,ST004,SKU0088,0,1,0.0,0.0,0.0,9.701754385964913,Dairy,19,0.0,Healthy,No Action
2026-01-30,ST004,SKU0089,0,1,0.0,0.0,0.0,9.157894736842104,Beverages,338,0.0,Healthy,No Action
2026-01-30,ST004,SKU0090,0,1,0.0,0.0,0.0,7.43859649122807,Beverages,416,0.0,Healthy,No Action
2026-01-30,ST005,SKU0001,0,1,0.0,0.0,0.0,3.929824561403509,Personal Care,510,0.0,Healthy,No Action
2026-01-30,ST005,SKU0002,0,1,0.0,0.0,0.0,2.8596491228070176,Home Care,536,0.0,Healthy,No Action
2026-01-30,ST005,SKU0003,0,1,0.0,0.0,0.0,6.017543859649122,Snacks,396,0.0,Healthy,No Action
2026-01-30,ST005,SKU0004,0,1,0.0,0.0,0.0,6.192982456140351,Snacks,420,0.0,Healthy,No Action
2026-01-30,ST005,SKU0005,0,1,0.0,0.0,0.0,5.807017543859649,Beverages,373,0.0,Healthy,No Action
2026-01-30,ST005,SKU0006,0,1,0.0,0.0,0.0,7.087719298245614,Dairy,21,0.0,Healthy,No Action
2026-01-30,ST005,SKU0007,0,1,0.0,0.0,0.0,10.175438596491228,Dairy,8,0.0,Healthy,No Action
2026-01-30,ST005,SKU0008,0,1,0.0,0.0,0.0,4.666666666666667,Beverages,507,0.0,Healthy,No Action
2026-01-30,ST005,SKU0009,0,1,0.0,0.0,0.0,2.701754385964912,Home Care,585,0.0,Healthy,No Action
2026-01-30,ST005,SKU0010,0,1,0.0,0.0,0.0,2.824561403508772,Home Care,703,0.0,Healthy,No Action
2026-01-30,ST005,SKU0011,0,1,0.0,0.0,0.0,4.964912280701754,Beverages,295,0.0,Healthy,No Action
2026-01-30,ST005,SKU0012,0,1,0.0,0.0,0.0,8.280701754385966,Dairy,18,0.0,Healthy,No Action
2026-01-30,ST005,SKU0013,0,1,0.0,0.0,0.0,6.508771929824562,Beverages,569,0.0,Healthy,No Action
2026-01-30,ST005,SKU0014,0,1,0.0,0.0,0.0,6.789473684210527,Snacks,238,0.0,Healthy,No Action
2026-01-30,ST005,SKU0015,0,1,0.0,0.0,0.0,5.789473684210527,Beverages,548,0.0,Healthy,No Action
2026-01-30,ST005,SKU0016,0,1,0.0,0.0,0.0,7.280701754385965,Snacks,667,0.0,Healthy,No Action
2026-01-30,ST005,SKU0017,0,1,0.0,3.0,8.759068340610703,5.228070175438597,Beverages,402,1.6753922664926513,Stockout Risk,Urgent Replenishment
2026-01-30,ST005,SKU0018,0,1,0.0,0.0,0.0,2.5964912280701755,Home Care,527,0.0,Healthy,No Action
2026-01-30,ST005,SKU0019,0,1,0.0,0.0,0.0,10.456140350877194,Grocery,19,0.0,Healthy,No Action
2026-01-30,ST005,SKU0020,0,1,0.0,0.0,0.0,5.491228070175438,Beverages,304,0.0,Healthy,No Action
2026-01-30,ST005,SKU0021,0,1,0.0,2.0,10.874186513520309,7.543859649122807,Dairy,12,1.4414619331875758,Stockout Risk,Urgent Replenishment
2026-01-30,ST005,SKU0022,0,1,0.0,0.0,0.0,6.912280701754386,Snacks,254,0.0,Healthy,No Action
2026-01-30,ST005,SKU0023,0,1,0.0,0.0,0.0,7.175438596491228,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST005,SKU0024,0,1,0.0,0.0,0.0,5.56140350877193,Beverages,491,0.0,Healthy,No Action
2026-01-30,ST005,SKU0025,0,1,0.0,0.0,0.0,5.526315789473684,Beverages,565,0.0,Healthy,No Action
2026-01-30,ST005,SKU0026,0,1,0.0,0.0,0.0,2.245614035087719,Home Care,472,0.0,Healthy,No Action
2026-01-30,ST005,SKU0027,0,1,0.0,0.0,0.0,3.0,Home Care,347,0.0,Healthy,No Action
2026-01-30,ST005,SKU0028,0,1,0.0,0.0,0.0,2.9649122807017543,Personal Care,514,0.0,Healthy,No Action
2026-01-30,ST005,SKU0029,0,1,0.0,0.0,0.0,6.87719298245614,Snacks,341,0.0,Healthy,No Action
2026-01-30,ST005,SKU0030,0,1,0.0,0.0,0.0,2.526315789473684,Home Care,273,0.0,Healthy,No Action
2026-01-30,ST005,SKU0031,0,1,0.0,0.0,0.0,5.859649122807017,Beverages,587,0.0,Healthy,No Action
2026-01-30,ST005,SKU0032,0,1,0.0,0.0,0.0,6.87719298245614,Snacks,576,0.0,Healthy,No Action
2026-01-30,ST005,SKU0033,0,1,0.0,0.0,0.0,11.36842105263158,Grocery,20,0.0,Healthy,No Action
2026-01-30,ST005,SKU0034,0,1,0.0,0.0,0.0,2.8771929824561404,Personal Care,580,0.0,Healthy,No Action
2026-01-30,ST005,SKU0035,0,1,0.0,5.0,7.87714793478364,2.631578947368421,Home Care,271,2.9933162152177832,Stockout Risk,Urgent Replenishment
2026-01-30,ST005,SKU0036,0,1,0.0,0.0,0.0,8.701754385964913,Grocery,21,0.0,Healthy,No Action
2026-01-30,ST005,SKU0037,0,1,0.0,0.0,0.0,9.280701754385966,Dairy,8,0.0,Healthy,No Action
2026-01-30,ST005,SKU0038,0,1,0.0,0.0,0.0,10.947368421052632,Grocery,15,0.0,Healthy,No Action
2026-01-30,ST005,SKU0039,0,1,0.0,0.0,0.0,2.5964912280701755,Home Care,296,0.0,Healthy,No Action
2026-01-30,ST005,SKU0040,0,1,0.0,0.0,0.0,5.666666666666667,Beverages,307,0.0,Healthy,No Action
2026-01-30,ST005,SKU0041,0,1,0.0,0.0,0.0,3.298245614035088,Personal Care,492,0.0,Healthy,No Action
2026-01-30,ST005,SKU0042,0,1,0.0,0.0,0.0,5.894736842105263,Snacks,248,0.0,Healthy,No Action
2026-01-30,ST005,SKU0043,0,1,0.0,0.0,0.0,2.56140350877193,Personal Care,344,0.0,Healthy,No Action
2026-01-30,ST005,SKU0044,0,1,0.0,0.0,0.0,12.385964912280702,Grocery,15,0.0,Healthy,No Action
2026-01-30,ST005,SKU0045,0,1,0.0,0.0,0.0,4.56140350877193,Beverages,424,0.0,Healthy,No Action
2026-01-30,ST005,SKU0046,0,1,0.0,0.0,0.0,5.684210526315789,Beverages,375,0.0,Healthy,No Action
2026-01-30,ST005,SKU0047,0,1,0.0,0.0,0.0,6.771929824561403,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST005,SKU0048,0,1,0.0,0.0,0.0,9.87719298245614,Grocery,9,0.0,Healthy,No Action
2026-01-30,ST005,SKU0049,0,1,0.0,0.0,0.0,6.12280701754386,Beverages,656,0.0,Healthy,No Action
2026-01-30,ST005,SKU0050,0,1,0.0,0.0,0.0,6.614035087719298,Snacks,635,0.0,Healthy,No Action
2026-01-30,ST005,SKU0051,0,1,0.0,0.0,0.0,9.43859649122807,Grocery,11,0.0,Healthy,No Action
2026-01-30,ST005,SKU0052,0,1,0.0,0.0,0.0,5.421052631578948,Snacks,292,0.0,Healthy,No Action
2026-01-30,ST005,SKU0053,0,1,0.0,0.0,0.0,7.701754385964913,Dairy,18,0.0,Healthy,No Action
2026-01-30,ST005,SKU0054,0,1,0.0,0.0,0.0,6.701754385964913,Beverages,668,0.0,Healthy,No Action
2026-01-30,ST005,SKU0055,0,1,0.0,0.0,0.0,9.228070175438596,Grocery,18,0.0,Healthy,No Action
2026-01-30,ST005,SKU0056,0,1,0.0,0.0,0.0,2.3157894736842106,Home Care,442,0.0,Healthy,No Action
2026-01-30,ST005,SKU0057,0,1,0.0,0.0,0.0,6.140350877192983,Beverages,648,0.0,Healthy,No Action
2026-01-30,ST005,SKU0058,0,1,0.0,0.0,0.0,6.12280701754386,Snacks,217,0.0,Healthy,No Action
2026-01-30,ST005,SKU0059,0,1,0.0,0.0,0.0,2.5789473684210527,Personal Care,571,0.0,Healthy,No Action
2026-01-30,ST005,SKU0060,0,1,0.0,0.0,0.0,10.175438596491228,Grocery,11,0.0,Healthy,No Action
2026-01-30,ST005,SKU0061,0,1,0.0,0.0,0.0,8.631578947368421,Dairy,15,0.0,Healthy,No Action
2026-01-30,ST005,SKU0062,0,1,0.0,0.0,0.0,10.649122807017545,Grocery,8,0.0,Healthy,No Action
2026-01-30,ST005,SKU0063,0,1,0.0,0.0,0.0,3.0,Personal Care,227,0.0,Healthy,No Action
2026-01-30,ST005,SKU0064,0,1,0.0,7.0,9.632853938475346,3.333333333333333,Personal Care,651,2.889856181542604,Stockout Risk,Urgent Replenishment
2026-01-30,ST005,SKU0065,0,1,0.0,0.0,0.0,3.017543859649123,Personal Care,259,0.0,Healthy,No Action
2026-01-30,ST005,SKU0066,0,1,0.0,0.0,0.0,6.052631578947368,Snacks,413,0.0,Healthy,No Action
2026-01-30,ST005,SKU0067,0,1,0.0,0.0,0.0,5.333333333333333,Beverages,595,0.0,Healthy,No Action
2026-01-30,ST005,SKU0068,0,1,0.0,0.0,0.0,6.12280701754386,Snacks,608,0.0,Healthy,No Action
2026-01-30,ST005,SKU0069,0,1,0.0,0.0,0.0,8.947368421052632,Grocery,12,0.0,Healthy,No Action
2026-01-30,ST005,SKU0070,0,1,0.0,0.0,0.0,3.175438596491228,Personal Care,414,0.0,Healthy,No Action
2026-01-30,ST005,SKU0071,0,1,0.0,0.0,0.0,10.508771929824562,Grocery,21,0.0,Healthy,No Action
2026-01-30,ST005,SKU0072,0,1,0.0,0.0,0.0,6.4035087719298245,Snacks,585,0.0,Healthy,No Action
2026-01-30,ST005,SKU0073,0,1,0.0,0.0,0.0,7.631578947368421,Dairy,9,0.0,Healthy,No Action
2026-01-30,ST005,SKU0074,0,1,0.0,0.0,0.0,11.280701754385966,Grocery,10,0.0,Healthy,No Action
2026-01-30,ST005,SKU0075,0,1,0.0,0.0,0.0,6.807017543859649,Snacks,316,0.0,Healthy,No Action
2026-01-30,ST005,SKU0076,0,1,0.0,0.0,0.0,2.6666666666666665,Home Care,457,0.0,Healthy,No Action
2026-01-30,ST005,SKU0077,0,1,0.0,0.0,0.0,10.964912280701755,Grocery,9,0.0,Healthy,No Action
2026-01-30,ST005,SKU0078,0,1,0.0,1.0,8.970070064101352,8.736842105263158,Dairy,9,1.0266947663730464,Stockout Risk,Urgent Replenishment
2026-01-30,ST005,SKU0079,0,1,0.0,0.0,0.0,3.333333333333333,Personal Care,624,0.0,Healthy,No Action
2026-01-30,ST005,SKU0080,0,1,0.0,0.0,0.0,6.631578947368421,Beverages,690,0.0,Healthy,No Action
2026-01-30,ST005,SKU0081,0,1,0.0,0.0,0.0,3.12280701754386,Personal Care,363,0.0,Healthy,No Action
2026-01-30,ST005,SKU0082,0,1,0.0,0.0,0.0,11.12280701754386,Grocery,17,0.0,Healthy,No Action
2026-01-30,ST005,SKU0083,0,1,0.0,0.0,0.0,2.736842105263158,Home Care,474,0.0,Healthy,No Action
2026-01-30,ST005,SKU0084,0,1,0.0,0.0,0.0,2.192982456140351,Home Care,711,0.0,Healthy,No Action
2026-01-30,ST005,SKU0085,0,1,0.0,0.0,0.0,8.666666666666666,Grocery,8,0.0,Healthy,No Action
2026-01-30,ST005,SKU0086,0,1,0.0,0.0,0.0,3.017543859649123,Personal Care,339,0.0,Healthy,No Action
