store_id,sku_id,avg_daily_demand,demand_std_dev,lead_time_days,service_level_target,safety_stock,reorder_point,recommended_order_qty,on_hand_units,moq_units,shelf_life_days,store_size,store_capacity
ST003,SKU0069,26.17543859649123,14.006532668490218,0.0,0.95,0.0,0.0,24,0,24,12,L,20000
ST003,SKU0070,6.947368421052632,4.830783183440708,0.0,0.95,0.0,0.0,48,0,48,414,L,20000
ST003,SKU0071,24.92982456140351,14.336341993492828,0.0,0.95,0.0,0.0,24,0,24,21,L,20000
ST003,SKU0072,12.789473684210526,7.925404095387689,0.0,0.95,0.0,0.0,24,0,24,585,L,20000
ST003,SKU0073,16.49122807017544,11.01804170929523,0.0,0.95,0.0,0.0,12,0,12,9,L,20000
ST003,SKU0074,19.07017543859649,12.238492625907242,0.0,0.95,0.0,0.0,6,0,6,10,L,20000
ST003,SKU0075,13.701754385964913,8.791158123528563,0.0,0.95,0.0,0.0,6,0,6,316,L,20000
ST003,SKU0076,3.9649122807017534,2.65225586112694,0.0,0.95,0.0,0.0,6,0,6,457,L,20000
ST003,SKU0077,21.350877192982452,11.06715092397022,0.0,0.95,0.0,0.0,48,0,48,9,L,20000
ST003,SKU0078,14.929824561403509,7.970614891862858,0.0,0.95,0.0,0.0,12,0,12,9,L,20000
ST003,SKU0079,6.280701754385965,4.658917662339736,0.0,0.95,0.0,0.0,24,0,24,624,L,20000
ST003,SKU0080,11.31578947368421,7.218918336903889,0.0,0.95,0.0,0.0,48,0,48,690,L,20000
ST003,SKU0081,6.43859649122807,4.267893189935961,0.0,0.95,0.0,0.0,48,0,48,363,L,20000
ST003,SKU0082,22.31578947368421,10.13155941800676,0.0,0.95,0.0,0.0,6,0,6,17,L,20000
ST003,SKU0083,5.43859649122807,3.1225993285107907,0.0,0.95,0.0,0.0,6,0,6,474,L,20000
ST003,SKU0084,4.964912280701754,3.755780840825352,0.0,0.95,0.0,0.0,6,0,6,711,L,20000
ST003,SKU0085,20.912280701754387,15.49917129323185,0.0,0.95,0.0,0.0,24,0,24,8,L,20000
ST003,SKU0086,5.456140350877193,4.334538101271974,0.0,0.95,0.0,0.0,24,0,24,339,L,20000
ST003,SKU0087,3.8947368421052633,3.033645911901551,0.0,0.95,0.0,0.0,24,0,24,357,L,20000
ST003,SKU0088,15.68421052631579,9.50029678998211,0.0,0.95,0.0,0.0,12,0,12,19,L,20000
ST003,SKU0089,10.982456140350877,8.767821092882311,0.0,0.95,0.0,0.0,6,0,6,338,L,20000
ST003,SKU0090,11.017543859649123,7.07735631652651,0.0,0.95,0.0,0.0,12,0,12,416,L,20000
ST004,SKU0001,4.052631578947368,3.1191863215060875,0.0,0.95,0.0,0.0,12,0,12,510,M,10000
ST004,SKU0002,2.9649122807017543,2.2357877509208968,0.0,0.95,0.0,0.0,12,0,12,536,M,10000
ST004,SKU0003,8.649122807017545,6.1164042543398205,0.0,0.95,0.0,0.0,48,0,48,396,M,10000
ST004,SKU0004,8.736842105263158,4.715196995541852,0.0,0.95,0.0,0.0,24,0,24,420,M,10000
ST004,SKU0005,7.754385964912281,4.587563552515751,0.0,0.95,0.0,0.0,12,0,12,373,M,10000
ST004,SKU0006,10.859649122807015,7.013860248748363,0.0,0.95,0.0,0.0,24,0,24,21,M,10000
ST004,SKU0007,11.175438596491228,6.840328957778753,0.0,0.95,0.0,0.0,6,0,6,8,M,10000
ST004,SKU0008,8.543859649122806,5.288363828250651,0.0,0.95,0.0,0.0,12,0,12,507,M,10000
ST004,SKU0009,3.719298245614035,2.7887169730701835,0.0,0.95,0.0,0.0,12,0,12,585,M,10000
ST004,SKU0010,4.315789473684211,3.274129626638212,0.0,0.95,0.0,0.0,12,0,12,703,M,10000
ST004,SKU0011,7.350877192982456,4.867865578281774,0.0,0.95,0.0,0.0,6,0,6,295,M,10000
ST004,SKU0012,11.070175438596491,6.721127799502335,0.0,0.95,0.0,0.0,12,0,12,18,M,10000
ST004,SKU0013,8.298245614035087,5.398296398867429,0.0,0.95,0.0,0.0,6,0,6,569,M,10000
ST004,SKU0014,8.43859649122807,6.038618408270368,0.0,0.95,0.0,0.0,12,0,12,238,M,10000
ST004,SKU0015,7.315789473684211,6.27112969640821,0.0,0.95,0.0,0.0,12,0,12,548,M,10000
ST004,SKU0016,7.719298245614035,5.404212596156923,0.0,0.95,0.0,0.0,24,0,24,667,M,10000
ST004,SKU0017,7.2105263157894735,4.731116004349981,0.0,0.95,0.0,0.0,6,0,6,402,M,10000
ST004,SKU0018,3.684210526315789,2.6602758633594625,0.0,0.95,0.0,0.0,12,0,12,527,M,10000
ST004,SKU0019,13.87719298245614,9.287222742330677,0.0,0.95,0.0,0.0,24,0,24,19,M,10000
ST004,SKU0020,7.56140350877193,4.500069617952152,0.0,0.95,0.0,0.0,6,0,6,304,M,10000
ST004,SKU0021,11.263157894736842,6.993686734143755,0.0,0.95,0.0,0.0,48,0,48,12,M,10000
ST004,SKU0022,7.982456140350878,4.958726896198025,0.0,0.95,0.0,0.0,48,0,48,254,M,10000
ST004,SKU0023,11.701754385964913,7.75740409516865,0.0,0.95,0.0,0.0,12,0,12,9,M,10000
ST004,SKU0024,8.543859649122806,5.284986063769288,0.0,0.95,0.0,0.0,12,0,12,491,M,10000
ST004,SKU0025,8.43859649122807,5.477282772179654,0.0,0.95,0.0,0.0,6,0,6,565,M,10000
ST004,SKU0026,3.245614035087719,2.516237992338009,0.0,0.95,0.0,0.0,12,0,12,472,M,10000
ST004,SKU0027,4.228070175438597,3.46419205102951,0.0,0.95,0.0,0.0,24,0,24,347,M,10000
ST004,SKU0028,3.1403508771929824,2.688856611031298,0.0,0.95,0.0,0.0,6,0,6,514,M,10000
ST004,SKU0029,7.929824561403507,4.246257382023135,0.0,0.95,0.0,0.0,24,0,24,341,M,10000
ST004,SKU0030,3.210526315789474,2.6974646966130407,0.0,0.95,0.0,0.0,24,0,24,273,M,10000
ST004,SKU0031,7.754385964912281,5.526820003254215,0.0,0.95,0.0,0.0,24,0,24,587,M,10000
ST004,SKU0032,9.508771929824562,6.358691484376617,0.0,0.95,0.0,0.0,12,0,12,576,M,10000
ST004,SKU0033,16.07017543859649,10.099256778034295,0.0,0.95,0.0,0.0,6,0,6,20,M,10000
ST004,SKU0034,3.6140350877192975,3.0222649144362883,0.0,0.95,0.0,0.0,12,0,12,580,M,10000
ST004,SKU0035,3.5964912280701755,2.987232648663828,0.0,0.95,0.0,0.0,6,0,6,271,M,10000
ST004,SKU0036,13.947368421052632,6.911225477003696,2.0,0.95,16.127015523625197,44.021752365730464,44,0,12,21,M,10000
ST004,SKU0037,10.719298245614034,6.789578111143453,0.0,0.95,0.0,0.0,24,0,24,8,M,10000
ST004,SKU0038,13.68421052631579,8.10898508432124,0.0,0.95,0.0,0.0,12,0,12,15,M,10000
ST004,SKU0039,3.491228070175439,2.3763928774025187,0.0,0.95,0.0,0.0,6,0,6,296,M,10000
ST004,SKU0040,7.280701754385965,4.341471055681276,0.0,0.95,0.0,0.0,48,0,48,307,M,10000
ST004,SKU0041,4.298245614035087,3.289403508023376,0.0,0.95,0.0,0.0,12,0,12,492,M,10000
ST004,SKU0042,9.929824561403509,5.96974409933364,0.0,0.95,0.0,0.0,12,0,12,248,M,10000
ST004,SKU0043,3.912280701754386,2.627333668477185,0.0,0.95,0.0,0.0,24,0,24,344,M,10000
ST004,SKU0044,12.929824561403509,7.878224167926439,0.0,0.95,0.0,0.0,24,0,24,15,M,10000
ST004,SKU0045,7.771929824561403,6.14996383223874,0.0,0.95,0.0,0.0,24,0,24,424,M,10000
ST004,SKU0046,6.842105263157895,3.5091180906940265,0.0,0.95,0.0,0.0,24,0,24,375,M,10000
ST004,SKU0047,11.157894736842104,7.338230308470183,0.0,0.95,0.0,0.0,6,0,6,9,M,10000
ST004,SKU0048,14.298245614035087,9.613912746418045,0.0,0.95,0.0,0.0,48,0,48,9,M,10000
ST004,SKU0049,7.596491228070175,6.600486045746953,4.0,0.95,21.781603950964943,52.16756886324565,52,0,24,656,M,10000
ST004,SKU0050,8.947368421052632,6.11911832068611,3.0,0.95,17.487729317773915,44.329834580931816,44,0,24,635,M,10000
ST004,SKU0051,13.36842105263158,6.741745161273072,0.0,0.95,0.0,0.0,12,0,12,11,M,10000
ST004,SKU0052,8.719298245614034,5.534806700602342,0.0,0.95,0.0,0.0,12,0,12,292,M,10000
ST004,SKU0053,11.456140350877194,6.494696120238082,0.0,0.95,0.0,0.0,12,0,12,18,M,10000
ST004,SKU0054,9.228070175438596,5.315131848450801,0.0,0.95,0.0,0.0,6,0,6,668,M,10000
ST004,SKU0055,13.0,8.625129398615254,0.0,0.95,0.0,0.0,12,0,12,18,M,10000
ST004,SKU0056,2.824561403508772,2.0884273561833884,0.0,0.95,0.0,0.0,6,0,6,442,M,10000
ST004,SKU0057,8.140350877192983,4.72621336080266,0.0,0.95,0.0,0.0,24,0,24,648,M,10000
ST004,SKU0058,7.649122807017544,4.900769721140662,0.0,0.95,0.0,0.0,24,0,24,217,M,10000
ST004,SKU0059,3.877192982456141,2.758559247652118,0.0,0.95,0.0,0.0,12,0,12,571,M,10000
ST004,SKU0060,14.543859649122806,10.069526473897437,0.0,0.95,0.0,0.0,12,0,12,11,M,10000
ST004,SKU0061,11.596491228070176,6.723784141609351,0.0,0.95,0.0,0.0,6,0,6,15,M,10000
ST004,SKU0062,12.894736842105264,8.32527178991412,0.0,0.95,0.0,0.0,48,0,48,8,M,10000
ST004,SKU0063,4.2631578947368425,3.4149164170354656,0.0,0.95,0.0,0.0,12,0,12,227,M,10000
ST004,SKU0064,3.4035087719298245,2.698277553252438,0.0,0.95,0.0,0.0,24,0,24,651,M,10000
ST004,SKU0065,4.350877192982456,3.5076000549326323,0.0,0.95,0.0,0.0,12,0,12,259,M,10000
ST004,SKU0066,8.807017543859649,4.92601909866385,0.0,0.95,0.0,0.0,12,0,12,413,M,10000
ST004,SKU0067,7.456140350877193,5.137641813957188,2.0,0.95,11.988442507657052,26.90072320941144,27,0,24,595,M,10000
ST004,SKU0068,9.403508771929824,6.067653256416376,0.0,0.95,0.0,0.0,24,0,24,608,M,10000
ST004,SKU0069,13.403508771929824,9.45829124012141,0.0,0.95,0.0,0.0,24,0,24,12,M,10000
ST004,SKU0070,4.614035087719298,3.4782712555691075,0.0,0.95,0.0,0.0,48,0,48,414,M,10000
ST004,SKU0071,15.526315789473683,10.46781677189302,0.0,0.95,0.0,0.0,24,0,24,21,M,10000
ST004,SKU0072,8.12280701754386,5.322023566003136,0.0,0.95,0.0,0.0,24,0,24,585,M,10000
ST004,SKU0073,12.192982456140353,6.955056219581826,0.0,0.95,0.0,0.0,12,0,12,9,M,10000
ST004,SKU0074,11.456140350877194,7.121572296898339,0.0,0.95,0.0,0.0,6,0,6,10,M,10000
ST004,SKU0075,8.894736842105264,4.930532463734505,0.0,0.95,0.0,0.0,6,0,6,316,M,10000
ST004,SKU0076,3.2280701754385963,2.8158831642998736,0.0,0.95,0.0,0.0,6,0,6,457,M,10000
ST004,SKU0077,13.543859649122806,9.647483342151606,0.0,0.95,0.0,0.0,48,0,48,9,M,10000
ST004,SKU0078,12.508771929824562,8.510755394997773,0.0,0.95,0.0,0.0,12,0,12,9,M,10000
ST004,SKU0079,3.6666666666666665,3.3291640592396963,0.0,0.95,0.0,0.0,24,0,24,624,M,10000
ST004,SKU0080,7.631578947368421,5.273354783882053,0.0,0.95,0.0,0.0,48,0,48,690,M,10000
ST004,SKU0081,3.333333333333333,2.1241244694943755,0.0,0.95,0.0,0.0,48,0,48,363,M,10000
ST004,SKU0082,14.24561403508772,8.420384920270198,2.0,0.95,19.64856721516921,48.13979528534465,48,0,6,17,M,10000
ST004,SKU0083,3.877192982456141,3.8917044348872776,0.0,0.95,0.0,0.0,6,0,6,474,M,10000
ST004,SKU0084,3.3508771929824563,2.682557602032164,0.0,0.95,0.0,0.0,6,0,6,711,M,10000
ST004,SKU0085,11.36842105263158,5.690316269604027,0.0,0.95,0.0,0.0,24,0,24,8,M,10000
ST004,SKU0086,4.0,2.7124053637210745,0.0,0.95,0.0,0.0,24,0,24,339,M,10000
ST004,SKU0087,3.3157894736842106,2.784894809098606,0.0,0.95,0.0,0.0,24,0,24,357,M,10000
ST004,SKU0088,9.701754385964913,6.519106293593311,0.0,0.95,0.0,0.0,12,0,12,19,M,10000
ST004,SKU0089,9.157894736842104,5.671953158443654,0.0,0.95,0.0,0.0,6,0,6,338,M,10000
ST004,SKU0090,7.43859649122807,5.567820629870904,0.0,0.95,0.0,0.0,12,0,12,416,M,10000
ST005,SKU0001,3.929824561403509,3.0228868009783003,0.0,0.95,0.0,0.0,12,0,12,510,S,5000
ST005,SKU0002,2.8596491228070176,1.8750104427445204,0.0,0.95,0.0,0.0,12,0,12,536,S,5000
ST005,SKU0003,6.017543859649122,3.8890470191027497,0.0,0.95,0.0,0.0,48,0,48,396,S,5000
ST005,SKU0004,6.192982456140351,4.521530226480016,0.0,0.95,0.0,0.0,24,0,24,420,S,5000
ST005,SKU0005,5.807017543859649,4.537300158886292,0.0,0.95,0.0,0.0,12,0,12,373,S,5000
ST005,SKU0006,7.087719298245614,3.846523020647469,0.0,0.95,0.0,0.0,24,0,24,21,S,5000
ST005,SKU0007,10.175438596491228,7.000313276197877,0.0,0.95,0.0,0.0,6,0,6,8,S,5000
ST005,SKU0008,4.666666666666667,2.9175168828825586,0.0,0.95,0.0,0.0,12,0,12,507,S,5000
ST005,SKU0009,2.701754385964912,2.329660553758712,0.0,0.95,0.0,0.0,12,0,12,585,S,5000
ST005,SKU0010,2.824561403508772,2.088427356183389,0.0,0.95,0.0,0.0,12,0,12,703,S,5000
ST005,SKU0011,4.964912280701754,3.4947149499570966,0.0,0.95,0.0,0.0,6,0,6,295,S,5000
ST005,SKU0012,8.280701754385966,5.28391895270422,0.0,0.95,0.0,0.0,12,0,12,18,S,5000
ST005,SKU0013,6.508771929824562,4.866513885060199,0.0,0.95,0.0,0.0,6,0,6,569,S,5000
ST005,SKU0014,6.789473684210527,3.890174629321484,0.0,0.95,0.0,0.0,12,0,12,238,S,5000
ST005,SKU0015,5.789473684210527,3.801958339861856,0.0,0.95,0.0,0.0,12,0,12,548,S,5000
ST005,SKU0016,7.280701754385965,5.171192132398044,0.0,0.95,0.0,0.0,24,0,24,667,S,5000
ST005,SKU0017,5.228070175438597,3.06487906927389,3.0,0.95,8.759068340610703,24.44327886692649,24,0,6,402,S,5000
ST005,SKU0018,2.5964912280701755,2.4918413237919856,0.0,0.95,0.0,0.0,12,0,12,527,S,5000
ST005,SKU0019,10.456140350877194,6.6790455248341445,0.0,0.95,0.0,0.0,24,0,24,19,S,5000
ST005,SKU0020,5.491228070175438,3.21893287007591,0.0,0.95,0.0,0.0,6,0,6,304,S,5000
ST005,SKU0021,7.543859649122807,4.660127893089401,2.0,0.95,10.874186513520309,25.961905811765924,48,0,48,12,S,5000
ST005,SKU0022,6.912280701754386,4.845029491854756,0.0,0.95,0.0,0.0,48,0,48,254,S,5000
ST005,SKU0023,7.175438596491228,4.400173726349352,0.0,0.95,0.0,0.0,12,0,12,9,S,5000
ST005,SKU0024,5.56140350877193,3.6450433265093474,0.0,0.95,0.0,0.0,12,0,12,491,S,5000
ST005,SKU0025,5.526315789473684,3.684452194007247,0.0,0.95,0.0,0.0,6,0,6,565,S,5000
ST005,SKU0026,2.245614035087719,1.9665116119157544,0.0,0.95,0.0,0.0,12,0,12,472,S,5000
ST005,SKU0027,3.0,2.7902892835178013,0.0,0.95,0.0,0.0,24,0,24,347,S,5000
ST005,SKU0028,2.9649122807017543,2.625186471476847,0.0,0.95,0.0,0.0,6,0,6,514,S,5000
ST005,SKU0029,6.87719298245614,5.227230130489065,0.0,0.95,0.0,0.0,24,0,24,341,S,5000
ST005,SKU0030,2.526315789473684,2.450257006621191,0.0,0.95,0.0,0.0,24,0,24,273,S,5000
ST005,SKU0031,5.859649122807017,3.537748459175836,0.0,0.95,0.0,0.0,24,0,24,587,S,5000
ST005,SKU0032,6.87719298245614,4.342769752451425,0.0,0.95,0.0,0.0,12,0,12,576,S,5000
ST005,SKU0033,11.36842105263158,8.23891371772519,0.0,0.95,0.0,0.0,6,0,6,20,S,5000
ST005,SKU0034,2.8771929824561404,1.793541741903398,0.0,0.95,0.0,0.0,12,0,12,580,S,5000
ST005,SKU0035,2.631578947368421,2.135010697090703,5.0,0.95,7.87714793478364,21.035042671625742,21,0,6,271,S,5000
ST005,SKU0036,8.701754385964913,5.40821105978381,0.0,0.95,0.0,0.0,12,0,12,21,S,5000
ST005,SKU0037,9.280701754385966,6.264281927737244,0.0,0.95,0.0,0.0,24,0,24,8,S,5000
ST005,SKU0038,10.947368421052632,6.698670050922634,0.0,0.95,0.0,0.0,12,0,12,15,S,5000
ST005,SKU0039,2.5964912280701755,1.9626844692447472,0.0,0.95,0.0,0.0,6,0,6,296,S,5000
ST005,SKU0040,5.666666666666667,3.147183169877773,0.0,0.95,0.0,0.0,48,0,48,307,S,5000
ST005,SKU0041,3.298245614035088,2.777234700462608,0.0,0.95,0.0,0.0,12,0,12,492,S,5000
ST005,SKU0042,5.894736842105263,4.228661602371183,0.0,0.95,0.0,0.0,12,0,12,248,S,5000
ST005,SKU0043,2.56140350877193,2.179593211224525,0.0,0.95,0.0,0.0,24,0,24,344,S,5000
ST005,SKU0044,12.385964912280702,6.562214309332178,0.0,0.95,0.0,0.0,24,0,24,15,S,5000
ST005,SKU0045,4.56140350877193,3.464192051029509,0.0,0.95,0.0,0.0,24,0,24,424,S,5000
ST005,SKU0046,5.684210526315789,4.318390468751234,0.0,0.95,0.0,0.0,24,0,24,375,S,5000
ST005,SKU0047,6.771929824561403,4.157684554187622,0.0,0.95,0.0,0.0,6,0,6,9,S,5000
ST005,SKU0048,9.87719298245614,6.8999745740696055,0.0,0.95,0.0,0.0,48,0,48,9,S,5000
ST005,SKU0049,6.12280701754386,3.9509048486146834,0.0,0.95,0.0,0.0,24,0,24,656,S,5000
ST005,SKU0050,6.614035087719298,4.224733237414913,0.0,0.95,0.0,0.0,24,0,24,635,S,5000
ST005,SKU0051,9.43859649122807,6.422665067276671,0.0,0.95,0.0,0.0,12,0,12,11,S,5000
ST005,SKU0052,5.421052631578948,4.395400877301234,0.0,0.95,0.0,0.0,12,0,12,292,S,5000
ST005,SKU0053,7.701754385964913,6.330100744743048,0.0,0.95,0.0,0.0,12,0,12,18,S,5000
ST005,SKU0054,6.701754385964913,4.013214388032463,0.0,0.95,0.0,0.0,6,0,6,668,S,5000
ST005,SKU0055,9.228070175438596,6.979606885828296,0.0,0.95,0.0,0.0,12,0,12,18,S,5000
ST005,SKU0056,2.3157894736842106,1.7541572532623555,0.0,0.95,0.0,0.0,6,0,6,442,S,5000
ST005,SKU0057,6.140350877192983,4.4618966038287065,0.0,0.95,0.0,0.0,24,0,24,648,S,5000
ST005,SKU0058,6.12280701754386,3.5409349826533734,0.0,0.95,0.0,0.0,24,0,24,217,S,5000
ST005,SKU0059,2.5789473684210527,1.9081345454681704,0.0,0.95,0.0,0.0,12,0,12,571,S,5000
ST005,SKU0060,10.175438596491228,6.248207763081071,0.0,0.95,0.0,0.0,12,0,12,11,S,5000
ST005,SKU0061,8.631578947368421,6.7231784015857325,0.0,0.95,0.0,0.0,6,0,6,15,S,5000
ST005,SKU0062,10.649122807017545,6.498602124606093,0.0,0.95,0.0,0.0,48,0,48,8,S,5000
ST005,SKU0063,3.0,2.679285619073008,0.0,0.95,0.0,0.0,12,0,12,227,S,5000
ST005,SKU0064,3.333333333333333,2.2065918560186017,7.0,0.95,9.632853938475346,32.96618727180868,33,0,24,651,S,5000
ST005,SKU0065,3.017543859649123,2.004381166257836,0.0,0.95,0.0,0.0,12,0,12,259,S,5000
ST005,SKU0066,6.052631578947368,4.019688388027374,0.0,0.95,0.0,0.0,12,0,12,413,S,5000
ST005,SKU0067,5.333333333333333,3.03746448146978,0.0,0.95,0.0,0.0,24,0,24,595,S,5000
ST005,SKU0068,6.12280701754386,3.591011474295411,0.0,0.95,0.0,0.0,24,0,24,608,S,5000
ST005,SKU0069,8.947368421052632,5.262471759787067,0.0,0.95,0.0,0.0,24,0,24,12,S,5000
ST005,SKU0070,3.175438596491228,2.873044720311934,0.0,0.95,0.0,0.0,48,0,48,414,S,5000
ST005,SKU0071,10.508771929824562,6.378319323574488,0.0,0.95,0.0,0.0,24,0,24,21,S,5000
ST005,SKU0072,6.4035087719298245,4.354224751084559,0.0,0.95,0.0,0.0,24,0,24,585,S,5000
ST005,SKU0073,7.631578947368421,4.2284393395341855,0.0,0.95,0.0,0.0,12,0,12,9,S,5000
ST005,SKU0074,11.280701754385966,7.504175946871449,0.0,0.95,0.0,0.0,6,0,6,10,S,5000
ST005,SKU0075,6.807017543859649,4.8197458309216605,0.0,0.95,0.0,0.0,6,0,6,316,S,5000
ST005,SKU0076,2.6666666666666665,2.157489722979441,0.0,0.95,0.0,0.0,6,0,6,457,S,5000
ST005,SKU0077,10.964912280701755,8.360119856199734,0.0,0.95,0.0,0.0,48,0,48,9,S,5000
ST005,SKU0078,8.736842105263158,5.436406099455365,1.0,0.95,8.970070064101352,17.706912169364507,18,0,12,9,S,5000
ST005,SKU0079,3.333333333333333,2.614064523559687,0.0,0.95,0.0,0.0,24,0,24,624,S,5000
ST005,SKU0080,6.631578947368421,4.604468245036431,0.0,0.95,0.0,0.0,48,0,48,690,S,5000
ST005,SKU0081,3.12280701754386,2.80350657620185,0.0,0.95,0.0,0.0,48,0,48,363,S,5000
ST005,SKU0082,11.12280701754386,7.146603027809277,0.0,0.95,0.0,0.0,6,0,6,17,S,5000
ST005,SKU0083,2.736842105263158,2.715868157629169,0.0,0.95,0.0,0.0,6,0,6,474,S,5000
ST005,SKU0084,2.192982456140351,1.469190696696023,0.0,0.95,0.0,0.0,6,0,6,711,S,5000
ST005,SKU0085,8.666666666666666,5.054465258325459,0.0,0.95,0.0,0.0,24,0,24,8,S,5000
ST005,SKU0086,3.017543859649123,2.083020026566642,0.0,0.95,0.0,0.0,24,0,24,339,S,5000
ST005,SKU0087,2.789473684210526,2.241944644605144,0.0,0.95,0.0,0.0,24,0,24,357,S,5000
ST005,SKU0088,8.631578947368421,5.531182962297128,0.0,0.95,0.0,0.0,12,0,12,19,S,5000
ST005,SKU0089,6.754385964912281,4.548471885284999,0.0,0.95,0.0,0.0,6,0,6,338,S,5000
ST005,SKU0090,6.052631578947368,3.7484332566686094,0.0,0.95,0.0,0.0,12,0,12,416,S,5000
ST006,SKU0001,4.192982456140351,3.0847470172448506,0.0,0.95,0.0,0.0,12,0,12,510,M,10000
ST006,SKU0002,3.56140350877193,2.725655516566147,0.0,0.95,0.0,0.0,12,0,12,536,M,10000
ST006,SKU0003,9.263157894736842,6.898566921028583,0.0,0.95,0.0,0.0,48,0,48,396,M,10000
ST006,SKU0004,8.771929824561404,5.650592711830102,0.0,0.95,0.0,0.0,24,0,24,420,M,10000
ST006,SKU0005,7.0,4.6675169293441545,0.0,0.95,0.0,0.0,12,0,12,373,M,10000
ST006,SKU0006,11.614035087719298,8.206605322989422,0.0,0.95,0.0,0.0,24,0,24,21,M,10000
ST006,SKU0007,12.087719298245617,7.847385146281863,0.0,0.95,0.0,0.0,6,0,6,8,M,10000
ST006,SKU0008,7.87719298245614,6.366963212660997,0.0,0.95,0.0,0.0,12,0,12,507,M,10000
ST006,SKU0009,3.5789473684210527,2.678934812443802,0.0,0.95,0.0,0.0,12,0,12,585,M,10000
ST006,SKU0010,3.947368421052632,3.3616590962944546,0.0,0.95,0.0,0.0,12,0,12,703,M,10000
ST006,SKU0011,7.192982456140351,5.054837133490582,0.0,0.95,0.0,0.0,6,0,6,295,M,10000
ST006,SKU0012,11.912280701754383,7.976037106220075,0.0,0.95,0.0,0.0,12,0,12,18,M,10000
ST006,SKU0013,7.701754385964913,5.1163774582940365,0.0,0.95,0.0,0.0,6,0,6,569,M,10000
ST006,SKU0014,8.508771929824562,6.590368532448221,0.0,0.95,0.0,0.0,12,0,12,238,M,10000
ST006,SKU0015,8.24561403508772,5.096499855483405,0.0,0.95,0.0,0.0,12,0,12,548,M,10000
ST006,SKU0016,8.87719298245614,5.904206053552588,0.0,0.95,0.0,0.0,24,0,24,667,M,10000
ST006,SKU0017,8.929824561403509,5.202539383810587,0.0,0.95,0.0,0.0,6,0,6,402,M,10000
ST006,SKU0018,3.631578947368421,2.3271041089376694,0.0,0.95,0.0,0.0,12,0,12,527,M,10000
ST006,SKU0019,15.912280701754383,8.64638797780071,0.0,0.95,0.0,0.0,24,0,24,19,M,10000
ST006,SKU0020,7.12280701754386,5.301853366777226,0.0,0.95,0.0,0.0,6,0,6,304,M,10000
ST006,SKU0021,10.578947368421051,8.222241978797191,0.0,0.95,0.0,0.0,48,0,48,12,M,10000
ST006,SKU0022,8.771929824561404,5.797220836190293,0.0,0.95,0.0,0.0,48,0,48,254,M,10000
ST006,SKU0023,10.333333333333334,6.4706296153502425,0.0,0.95,0.0,0.0,12,0,12,9,M,10000
ST006,SKU0024,8.912280701754385,5.959028869090722,0.0,0.95,0.0,0.0,12,0,12,491,M,10000
ST006,SKU0025,7.508771929824562,5.682437879170045,0.0,0.95,0.0,0.0,6,0,6,565,M,10000
ST006,SKU0026,3.245614035087719,3.23088168945074,0.0,0.95,0.0,0.0,12,0,12,472,M,10000
ST006,SKU0027,2.824561403508772,2.2290517443967053,0.0,0.95,0.0,0.0,24,0,24,347,M,10000
ST006,SKU0028,3.947368421052632,2.587201001576103,0.0,0.95,0.0,0.0,6,0,6,514,M,10000
ST006,SKU0029,8.75438596491228,6.28001564418657,0.0,0.95,0.0,0.0,24,0,24,341,M,10000
ST006,SKU0030,3.754385964912281,2.647645191987899,0.0,0.95,0.0,0.0,24,0,24,273,M,10000
ST006,SKU0031,7.754385964912281,5.231363868036661,0.0,0.95,0.0,0.0,24,0,24,587,M,10000
ST006,SKU0032,9.280701754385966,5.712625071981583,0.0,0.95,0.0,0.0,12,0,12,576,M,10000
ST006,SKU0033,12.894736842105264,10.589219940456823,0.0,0.95,0.0,0.0,6,0,6,20,M,10000
ST006,SKU0034,4.052631578947368,2.8184408850562024,0.0,0.95,0.0,0.0,12,0,12,580,M,10000
ST006,SKU0035,3.912280701754386,3.3979021981762405,0.0,0.95,0.0,0.0,6,0,6,271,M,10000
ST006,SKU0036,14.508771929824562,9.18679721708112,0.0,0.95,0.0,0.0,12,0,12,21,M,10000
ST006,SKU0037,11.31578947368421,6.566032436326159,0.0,0.95,0.0,0.0,24,0,24,8,M,10000
ST006,SKU0038,13.12280701754386,7.31454074195121,1.0,0.95,12.068992224219496,25.19179924176336,25,0,12,15,M,10000
ST006,SKU0039,4.157894736842105,2.9264158580823905,0.0,0.95,0.0,0.0,6,0,6,296,M,10000
ST006,SKU0040,7.736842105263157,5.96575440023387,0.0,0.95,0.0,0.0,48,0,48,307,M,10000
ST006,SKU0041,3.175438596491228,2.4721506471198587,0.0,0.95,0.0,0.0,12,0,12,492,M,10000
ST006,SKU0042,8.87719298245614,6.445015170764027,0.0,0.95,0.0,0.0,12,0,12,248,M,10000
ST006,SKU0043,3.9649122807017534,3.1789762069431684,0.0,0.95,0.0,0.0,24,0,24,344,M,10000
ST006,SKU0044,15.070175438596491,10.670151373144362,0.0,0.95,0.0,0.0,24,0,24,15,M,10000
ST006,SKU0045,8.157894736842104,5.57670369126336,0.0,0.95,0.0,0.0,24,0,24,424,M,10000
ST006,SKU0046,8.280701754385966,5.624418655561887,0.0,0.95,0.0,0.0,24,0,24,375,M,10000
ST006,SKU0047,11.070175438596491,6.380381899460048,0.0,0.95,0.0,0.0,6,0,6,9,M,10000
ST006,SKU0048,13.75438596491228,9.192933430774785,0.0,0.95,0.0,0.0,48,0,48,9,M,10000
